State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
IA,0,138,false,true,4,492.5,65,81.59,185.5,186,95.49,195.1,191,63.19,9.8,20,8.31,8,true
CA,58,274,false,false,11,334.2,83,45.93,346.2,89,60.83,106.4,155,95.52,11.9,15,1.99,3,false
OH,130,846,true,true,4,301.3,162,3.46,390.7,152,86.48,114.6,11,50.48,3.2,5,8.55,1,true
CA,71,133,false,false,25,301.8,187,37.67,413.1,98,46.87,467.4,198,25.16,16.6,14,0.38,6,false
KS,136,850,true,true,39,80.7,4,37.36,363.0,27,59.61,269.2,38,52.94,13.0,13,4.05,9,false
TX,146,144,true,true,37,59.0,83,26.02,62.8,31,55.24,248.9,156,34.47,14.9,16,3.44,5,false
TN,101,591,true,true,6,464.1,60,18.2,102.5,84,73.88,433.8,141,23.03,18.3,3,0.26,1,false
VA,70,918,true,true,47,282.1,117,36.5,163.9,97,6.23,38.6,47,42.6,4.0,2,4.35,8,false
LA,155,462,false,true,49,344.5,182,46.45,314.3,161,31.25,457.5,34,22.97,7.6,1,7.25,2,true
TN,91,707,true,true,44,316.2,95,76.88,186.4,13,52.06,227.0,43,65.81,17.2,0,3.4,2,false
NJ,139,780,true,false,3,408.2,125,22.43,379.5,128,32.46,439.0,157,85.42,4.2,17,0.9,2,false
TN,94,317,false,true,50,305.8,37,51.51,181.8,173,4.33,404.2,160,12.9,4.1,15,4.44,7,true
NM,49,342,false,true,9,112.1,170,59.04,353.5,120,33.02,6.5,14,83.2,15.6,9,5.16,10,false
CA,117,420,true,true,47,178.1,138,36.29,235.4,8,38.36,234.3,96,89.69,16.5,12,0.08,3,true
NC,4,181,true,true,47,285.6,118,31.64,287.2,152,18.48,477.1,84,8.03,8.7,4,9.31,5,false
DC,184,653,false,true,40,359.0,188,34.14,361.9,72,10.73,223.2,29,1.83,12.3,3,9.7,5,true
KS,42,447,false,true,43,414.6,107,11.75,368.8,78,27.15,239.6,56,8.37,4.9,18,8.73,3,false
MA,95,901,false,false,8,365.1,11,20.36,303.1,176,47.78,98.4,183,74.22,3.4,8,3.29,8,true
OK,60,728,false,false,46,74.2,5,65.76,113.4,73,10.14,89.9,26,38.21,12.0,0,6.15,10,false
CO,87,462,true,false,8,354.0,52,75.4,427.8,66,24.59,419.7,97,95.93,3.5,0,2.63,9,false
GA,25,68,true,true,32,12.2,61,39.87,263.4,122,88.64,134.5,133,8.26,7.8,13,1.58,3,false
CA,148,930,true,false,15,421.6,20,52.02,74.1,163,10.32,314.9,2,90.52,14.0,20,5.73,10,false
IA,175,831,false,true,32,62.1,124,35.1,359.8,86,41.47,393.3,93,4.44,1.4,17,1.23,6,true
PA,71,88,false,true,48,218.7,107,50.72,434.8,38,40.25,41.2,114,3.13,14.9,8,8.26,1,false
MN,6,227,false,false,36,75.1,58,90.33,44.8,3,72.45,406.3,184,89.24,11.7,8,4.4,6,true
FL,41,678,true,true,26,248.6,104,19.39,183.2,110,28.0,170.0,23,88.47,18.3,11,5.98,6,false
CA,18,899,false,true,50,65.6,136,52.58,55.1,117,33.44,275.6,103,64.31,2.4,3,6.54,9,false
FL,111,666,true,false,32,336.5,72,70.99,15.1,96,81.57,412.8,58,20.8,0.5,9,1.05,0,true
NY,31,642,false,false,16,350.8,196,46.75,45.1,116,86.69,247.6,0,62.53,13.8,6,8.27,2,true
OH,1,343,true,false,19,386.7,180,29.24,115.4,109,55.59,261.4,114,90.42,5.2,4,4.06,6,false
CA,106,371,false,true,5,468.7,100,35.92,123.6,188,41.51,495.5,58,2.09,15.2,2,9.95,4,false
GA,23,216,true,false,17,392.1,44,48.25,119.4,147,52.04,275.4,169,71.76,12.3,0,9.33,10,true
WV,119,969,true,false,22,230.7,132,80.57,6.4,108,24.69,488.1,101,50.9,11.9,16,8.82,0,false
FL,56,755,false,true,44,188.6,18,54.38,210.5,128,95.53,149.3,128,10.27,4.5,4,2.32,1,true
CA,112,937,true,true,42,328.5,108,31.45,211.9,94,92.4,378.1,141,88.77,15.2,5,9.85,7,true
MI,53,442,false,true,40,377.6,80,31.14,163.5,182,83.9,378.0,79,64.04,5.7,18,2.27,1,true
TX,49,490,false,false,20,320.6,45,6.44,165.1,59,86.33,301.9,169,30.13,17.2,16,5.43,4,true
OR,171,510,true,false,1,325.3,13,89.21,15.5,82,87.18,146.7,147,96.75,5.1,17,1.55,8,true
CA,62,186,true,false,36,93.3,152,8.13,244.1,54,28.99,336.1,118,27.98,9.2,1,9.25,2,true
DC,41,27,false,true,50,259.2,62,9.39,425.5,93,45.05,409.1,153,36.94,12.4,4,9.62,3,true
CA,58,34,false,true,5,106.9,133,41.6,10.2,6,11.26,12.0,164,27.0,19.4,12,6.56,7,true
KY,132,531,false,false,45,0.3,155,84.88,136.6,4,93.82,449.4,125,35.52,17.6,14,9.91,9,false
TN,96,657,true,false,41,42.9,30,86.19,31.2,169,74.49,479.0,32,16.84,5.2,8,5.06,4,true
OH,107,991,false,true,28,107.7,177,72.87,409.8,74,61.51,30.5,3,6.86,14.1,18,0.77,0,true
IL,99,622,true,true,24,142.5,185,32.48,172.9,168,5.05,91.6,38,70.59,1.5,15,8.44,2,true
NY,14,315,true,false,12,312.2,129,90.72,275.9,106,1.33,39.5,97,3.37,19.6,0,1.16,9,true
HI,73,66,true,false,47,32.1,140,74.37,275.4,197,21.61,495.6,199,74.6,18.6,11,0.44,7,false
TX,107,939,false,false,14,415.7,84,34.4,361.2,91,33.66,384.2,81,72.38,9.0,11,6.16,7,false
KY,152,481,false,true,40,107.8,85,7.45,278.9,25,30.41,483.5,20,69.75,17.8,15,6.91,6,true
DC,163,692,true,false,32,132.7,125,37.95,198.8,101,14.77,208.5,75,81.7,16.4,18,3.23,8,false
GA,142,747,false,false,13,93.2,197,41.83,327.2,21,82.8,425.6,70,22.14,3.8,2,9.63,4,false
UT,20,59,true,false,4,50.4,81,97.58,311.3,198,72.32,381.6,129,69.78,16.2,16,4.73,8,true
OH,150,527,false,false,8,111.9,113,69.91,251.3,194,56.72,45.6,90,89.97,3.6,6,7.15,10,true
VA,138,43,true,true,38,172.4,195,54.97,98.3,57,64.51,231.9,105,29.75,5.0,5,4.98,1,true
FL,93,105,true,false,40,468.7,135,15.42,360.4,29,20.54,440.8,8,63.33,11.9,19,7.53,7,true
OR,194,949,false,false,24,345.0,170,77.12,21.5,191,24.97,383.7,174,25.95,1.5,13,8.44,8,false
TN,164,548,true,false,49,419.8,44,27.16,435.9,171,56.44,282.5,2,25.1,17.5,12,9.21,4,true
GA,173,831,true,false,40,123.5,69,34.74,30.8,36,96.42,478.0,119,21.04,16.3,18,7.55,1,true
MI,1,268,false,false,16,443.7,31,42.97,275.2,160,69.41,81.1,42,1.86,10.0,8,2.08,6,true
CO,71,380,false,false,43,483.1,9,86.56,364.7,186,41.68,406.5,182,77.42,15.3,14,8.91,8,false
MO,154,982,true,false,47,468.4,15,79.91,252.8,169,89.5,143.5,4,47.61,12.2,0,9.72,8,false
FL,149,876,true,true,14,267.3,11,27.28,408.7,174,80.96,96.3,97,56.21,8.0,6,4.11,0,false
CA,42,935,false,false,28,320.4,140,78.24,19.5,50,14.72,182.9,57,8.04,7.2,6,5.85,9,false
CA,17,530,true,true,35,262.0,184,16.22,99.9,3,23.6,383.6,85,15.66,16.7,16,5.48,1,true
WY,114,279,false,true,41,144.9,176,26.5,397.6,36,89.75,203.0,151,65.86,13.7,6,0.47,10,false
TX,82,562,true,false,43,139.8,153,9.74,267.7,113,36.23,260.3,156,49.9,9.6,14,9.53,3,true
OR,78,24,true,false,4,75.4,181,92.04,298.5,130,42.05,30.1,30,94.81,10.2,17,8.93,4,true
CA,171,466,false,true,8,275.2,19,3.27,175.0,38,47.94,242.8,88,0.07,9.8,14,9.31,3,false
VA,124,929,true,true,32,312.5,79,93.25,95.6,82,60.02,209.3,16,84.46,12.6,11,8.33,5,true
TN,38,680,false,true,9,380.5,195,45.92,473.1,25,54.72,2.5,52,95.99,0.5,20,0.38,4,false
KS,71,342,true,false,22,142.8,147,99.91,251.2,84,60.95,126.2,165,54.27,7.5,16,7.58,8,true
CT,186,369,false,false,48,149.6,22,93.31,17.0,16,94.87,82.5,35,59.13,19.8,7,1.13,7,true
NV,37,271,true,false,15,29.5,140,94.57,162.5,172,50.67,189.7,70,18.92,19.3,19,2.79,10,false
FL,82,746,false,false,18,210.4,102,44.78,300.5,113,30.49,286.6,60,82.97,0.8,14,6.9,9,true
MD,156,722,true,true,2,323.4,167,47.09,51.5,157,74.1,188.1,162,93.84,6.4,10,8.88,1,false
NY,71,283,false,false,19,295.0,1,99.69,419.0,73,31.57,294.9,170,28.2,11.3,12,6.65,10,false
CA,133,551,true,false,6,373.9,145,76.89,157.2,44,50.86,43.7,169,41.71,18.9,8,0.21,8,true
TX,200,991,false,false,33,236.3,189,94.35,92.9,5,71.8,450.7,144,82.4,7.8,10,9.66,4,false
UT,41,990,false,true,45,69.5,199,31.26,450.6,37,19.94,438.7,164,7.4,19.6,20,1.78,7,false
IL,168,526,false,true,7,492.2,71,28.17,451.4,35,76.85,421.8,26,84.84,3.3,7,4.53,6,false
CA,36,295,false,true,23,86.9,83,40.69,53.5,37,46.42,88.5,92,25.31,12.5,10,3.59,5,true
LA,31,241,false,false,49,255.9,1,6.56,277.3,95,38.08,457.1,59,43.76,16.1,2,3.47,3,true
CA,83,780,true,true,37,133.4,93,53.67,313.5,106,13.85,403.6,81,59.12,0.4,6,8.54,2,true
MN,189,101,false,true,29,102.0,14,39.52,239.1,179,98.03,493.9,49,32.23,10.7,9,8.27,7,true
UT,190,278,true,false,13,138.1,171,62.42,464.1,158,3.06,147.0,77,0.2,4.8,16,8.9,10,false
PA,118,182,true,true,45,330.1,58,13.83,247.9,170,20.65,118.5,66,0.14,17.0,3,3.27,4,true
TX,36,948,false,false,29,292.9,163,65.14,377.6,36,67.25,203.0,8,98.25,6.1,13,3.52,3,true
CT,99,671,true,true,0,207.5,5,74.96,161.2,87,73.14,346.4,133,40.47,19.0,13,4.51,10,false
DE,197,437,false,true,34,249.8,57,65.06,112.3,54,98.82,99.4,85,94.65,2.5,9,9.17,0,true
HI,65,706,false,false,1,290.1,186,12.63,12.4,41,95.22,331.3,17,4.12,10.3,14,8.15,3,true
OH,193,565,false,true,49,474.4,14,8.46,242.2,46,70.41,173.2,129,2.51,18.5,1,8.67,0,false
TN,0,311,false,false,32,306.3,53,56.82,476.9,84,57.24,384.7,182,51.25,18.7,5,3.29,8,false
OK,150,346,true,true,45,263.3,107,86.72,97.1,79,71.45,492.8,15,46.76,7.0,10,7.96,6,false
TN,149,744,true,false,34,121.6,1,49.09,21.2,34,96.86,431.8,96,92.33,10.1,18,1.22,10,true
OH,102,817,false,true,15,323.1,171,46.9,118.0,37,25.81,296.2,187,3.96,17.3,2,6.19,8,false
VA,197,69,false,true,5,257.0,60,20.95,252.1,86,2.45,87.4,51,70.2,17.0,6,9.15,1,true
TX,84,108,true,false,22,418.9,17,52.18,84.3,117,42.12,197.4,46,15.56,2.6,8,1.75,7,true
VA,160,12,true,false,16,153.3,187,81.17,305.2,33,71.91,6.5,123,24.76,6.4,10,3.81,3,true
AL,18,162,true,false,21,325.2,31,49.34,357.6,27,27.68,40.9,47,98.45,5.8,13,8.7,0,false
CA,20,834,true,true,50,28.7,194,90.86,358.4,137,68.28,159.9,98,55.37,11.0,8,5.64,5,false
KS,25,856,true,false,1,141.3,95,67.08,73.3,38,98.73,157.5,112,56.71,17.5,8,1.44,2,false
NC,113,75,false,false,5,253.4,62,59.43,54.9,90,41.6,81.3,197,5.15,13.1,16,8.49,6,true
CA,126,331,false,true,28,96.9,4,25.13,204.5,56,87.08,38.4,166,70.32,5.1,3,0.92,0,true
CA,76,371,false,false,15,211.0,10,22.64,57.1,5,85.9,446.5,70,65.33,2.4,14,9.73,10,true
TX,24,774,false,false,7,147.6,104,3.95,274.3,154,9.52,445.9,32,61.17,15.0,3,7.14,3,false
KS,44,999,true,true,9,79.7,45,21.72,477.3,35,19.0,229.7,27,46.67,4.8,9,9.38,7,true
VA,80,584,false,false,14,391.8,141,51.01,399.8,164,94.0,194.4,106,50.62,6.8,17,8.98,3,false
CA,85,834,false,true,1,479.2,199,82.5,489.2,185,20.25,216.8,22,38.4,12.1,11,0.69,9,true
TX,42,429,false,true,14,263.0,79,98.3,50.1,190,32.85,266.2,165,78.76,8.1,10,2.16,8,false
GA,159,114,false,false,48,132.8,191,51.27,432.0,144,24.13,123.8,176,78.81,18.7,5,7.9,6,true
NC,74,190,true,false,2,76.0,106,48.67,237.4,12,43.7,71.2,87,33.66,14.3,10,2.43,0,false
TX,110,611,true,true,2,346.6,5,35.93,443.8,141,73.91,209.1,45,93.35,8.2,18,7.03,10,false
HI,141,626,false,false,22,369.9,67,58.77,140.8,80,7.75,151.9,176,12.66,10.0,8,2.29,2,false
CO,81,949,false,true,7,467.7,8,77.77,365.8,29,71.29,456.1,28,91.88,11.3,16,3.77,4,false
CA,55,977,false,false,27,296.0,39,86.02,434.0,44,28.87,356.8,137,60.23,16.8,18,8.14,0,false
FL,107,20,true,true,48,102.1,65,90.28,95.4,169,23.53,457.1,62,73.62,19.4,11,1.39,8,true
CA,172,851,true,false,15,300.6,121,65.38,79.7,34,24.96,148.0,69,89.82,3.5,17,4.99,10,false
CA,1,552,true,false,11,459.8,72,81.23,275.0,188,63.24,261.8,138,47.27,6.0,7,1.77,6,true
VA,80,664,false,true,15,202.4,17,70.06,268.3,33,63.62,428.8,20,87.08,4.6,6,7.23,9,false
AL,166,11,false,true,21,215.4,73,69.47,109.8,86,20.49,130.1,146,17.64,0.2,1,4.79,5,false
AL,123,544,true,false,39,405.8,189,95.82,433.4,31,60.58,392.1,172,52.2,2.3,17,9.52,10,false
KY,48,144,false,true,10,456.5,112,26.91,378.3,25,76.71,267.3,38,10.61,16.3,15,5.57,10,true
FL,35,751,true,true,3,444.5,102,78.36,427.5,159,64.69,250.3,133,84.11,15.5,19,6.74,4,false
ID,4,324,false,false,40,154.9,0,77.59,441.8,200,3.42,405.7,28,87.26,15.4,12,0.14,1,true
GA,6,891,false,true,38,212.5,181,92.82,16.7,154,68.58,69.7,95,51.56,13.6,9,8.64,9,true
VA,11,871,false,true,8,148.0,31,93.4,438.8,160,52.81,58.1,83,26.27,16.3,20,0.69,4,true
KY,77,326,true,false,19,168.6,112,5.63,202.5,93,92.14,327.6,77,61.7,18.0,6,8.76,1,false
TX,87,107,true,false,41,142.6,119,92.83,349.4,187,64.63,47.9,127,51.78,19.7,8,8.25,0,false
PA,97,484,false,true,39,66.2,79,42.06,294.8,174,51.91,63.7,110,84.78,18.8,0,5.51,9,false
IL,23,596,false,true,0,183.4,2,59.59,350.4,147,80.49,272.4,158,76.49,6.8,11,8.0,0,true
CA,184,833,false,false,9,188.9,34,34.05,463.2,146,18.87,273.1,46,32.26,14.0,5,3.77,6,true
MN,120,98,true,true,38,401.3,190,94.04,242.6,86,35.09,35.1,171,15.73,4.8,17,8.63,2,false
WI,35,87,false,false,39,174.9,86,75.05,161.1,143,11.08,185.5,96,40.51,18.1,11,4.89,3,true
TX,57,21,false,true,8,317.1,38,31.61,394.9,47,85.62,395.1,168,63.52,1.8,15,8.15,4,true
CA,102,607,true,false,13,401.1,20,66.37,253.1,151,27.28,109.2,106,24.46,17.7,11,4.8,4,true
TX,7,580,false,true,4,424.6,52,38.91,200.3,23,21.74,33.4,80,69.62,14.5,10,2.43,8,false
DC,89,718,false,false,40,205.2,13,39.93,26.5,146,31.43,142.4,92,93.17,9.8,11,1.1,10,true
NY,126,697,true,false,46,224.7,21,77.4,182.3,126,93.56,326.9,53,86.98,1.0,8,5.41,8,true
DC,167,36,true,false,31,332.2,83,57.7,377.1,144,45.28,338.1,108,57.08,8.3,10,6.57,1,true
OR,120,201,false,true,35,149.9,38,32.44,174.9,40,86.24,251.8,159,16.12,18.7,19,7.78,1,false
IL,10,706,false,true,2,107.0,95,80.84,451.7,140,89.41,126.9,102,52.96,7.5,4,7.17,3,true
VA,66,511,true,true,23,238.9,109,5.9,124.0,67,60.79,385.4,99,18.69,19.0,20,6.26,4,true
TX,15,224,true,true,18,294.4,125,99.12,360.7,73,8.78,140.6,131,56.05,13.8,13,1.91,9,false
TX,40,556,false,false,33,296.8,183,23.23,497.6,184,69.25,210.5,199,51.53,9.8,17,1.98,2,false
AL,52,262,false,false,40,142.2,89,28.53,460.1,125,90.03,141.3,129,13.63,6.4,15,2.47,0,true
AL,167,572,true,true,43,118.0,155,39.33,392.3,130,82.47,136.4,154,86.39,14.7,14,9.85,10,true
OK,143,979,true,true,29,325.5,139,89.35,17.6,119,87.25,341.7,32,3.78,13.8,15,3.49,8,false
MS,5,851,true,true,45,241.3,182,91.56,347.6,155,21.48,279.0,195,29.55,14.7,12,9.61,2,false
NC,46,931,true,false,12,361.8,191,96.5,157.1,70,11.15,169.7,54,34.95,17.8,2,3.95,6,true
TX,196,946,true,false,29,89.0,13,18.93,476.0,6,36.71,48.8,54,11.83,8.8,18,2.83,10,false
GA,58,523,true,false,23,435.0,24,74.82,115.3,59,35.66,148.6,191,91.38,4.3,1,9.66,9,false
FL,101,152,true,true,16,96.6,58,1.7,277.6,57,14.22,351.2,17,43.01,8.7,0,7.25,7,true
TN,152,332,false,false,19,141.6,35,51.48,68.2,179,1.66,1.9,147,79.5,1.8,17,2.9,9,true
MN,34,670,true,false,7,148.4,64,16.54,223.8,9,67.56,444.8,128,67.57,12.1,2,4.43,3,false
WA,107,298,true,true,17,235.3,182,40.59,355.7,10,0.53,489.8,194,10.99,17.6,17,0.23,5,true
UT,138,130,false,false,15,277.5,4,99.87,208.9,105,75.49,196.4,9,70.47,19.9,9,6.25,7,false
NY,191,367,false,false,40,75.6,74,73.43,439.3,91,46.94,65.7,89,2.48,15.2,8,3.03,2,true
FL,149,26,true,false,45,265.5,54,88.83,52.0,114,30.09,498.1,54,91.55,18.1,19,1.55,2,false
FL,37,830,true,true,38,287.3,36,6.88,319.1,159,34.73,28.5,37,89.5,3.6,18,5.59,5,false
CA,59,395,true,true,13,430.6,59,44.88,288.8,44,87.37,484.5,146,99.02,9.4,3,2.29,0,false
TX,116,610,true,true,16,25.4,160,82.94,480.6,21,20.13,102.8,147,55.6,19.6,14,6.99,5,true
TX,189,943,true,false,1,147.8,10,33.53,254.2,6,9.01,329.5,190,20.75,12.1,18,1.59,1,false
NV,137,655,false,false,30,259.2,31,79.86,416.4,150,93.24,132.2,129,0.17,5.8,14,8.54,2,false
NY,54,564,false,false,41,422.5,76,12.59,453.2,62,9.15,144.4,119,53.48,8.7,8,7.58,3,true
FL,66,188,true,false,20,248.8,117,5.49,203.1,68,59.2,365.5,48,20.2,16.6,0,0.63,8,true
FL,109,233,false,false,11,491.3,4,98.32,339.9,100,84.79,227.4,152,5.01,9.2,4,1.19,6,false
VA,113,965,false,false,6,373.9,200,50.32,441.4,157,6.31,345.9,181,29.76,4.9,6,5.69,8,false
FL,1,290,false,true,25,438.7,135,52.28,367.9,24,36.4,143.7,122,50.4,7.0,6,0.47,10,false
MA,25,828,false,false,19,33.1,69,53.3,54.7,63,6.22,153.9,125,57.09,4.2,4,1.86,5,true
NC,166,408,false,true,27,218.3,153,81.39,265.8,159,19.56,242.3,31,5.39,6.2,16,2.08,1,false
PA,2,501,true,false,16,261.0,119,97.7,47.0,161,6.67,472.2,48,41.24,17.9,12,6.32,6,false
FL,120,445,true,true,44,216.1,33,64.46,155.6,156,83.58,100.1,159,84.88,17.6,1,9.45,8,true
CA,108,223,true,true,4,487.9,153,66.91,286.5,141,50.32,440.7,50,17.59,2.6,0,4.65,4,true
OH,157,787,true,true,10,332.9,167,32.83,395.9,54,54.68,471.6,190,32.27,17.5,20,7.28,4,false
TX,165,386,true,true,19,243.0,12,38.76,96.9,25,64.36,33.2,21,66.33,18.7,17,8.71,0,false
TX,145,291,true,false,16,299.4,152,30.93,46.7,34,12.21,205.8,174,90.72,18.9,17,3.82,4,true
TX,94,997,true,false,27,102.8,142,27.27,151.6,95,88.41,282.0,9,33.73,3.4,17,1.24,7,false
DE,176,715,true,true,39,174.9,77,46.88,172.0,58,66.76,253.2,151,53.04,16.5,9,3.3,3,false
MN,74,42,false,false,15,278.1,154,33.88,28.0,110,40.03,392.1,123,20.45,5.1,8,4.92,2,false
CA,116,643,true,true,26,66.9,63,77.14,254.9,126,23.07,167.3,41,3.49,8.5,9,4.52,2,true
MA,128,763,false,true,4,366.7,79,85.44,166.8,156,32.8,34.8,68,60.0,3.3,5,6.36,2,false
DC,9,8,false,true,35,380.8,46,51.4,203.7,92,13.15,51.0,121,97.53,14.9,8,6.89,5,true
GA,30,928,true,true,14,445.3,190,37.46,490.1,55,40.89,169.9,28,23.95,8.3,4,5.72,5,true
FL,11,853,true,true,29,324.9,12,46.81,398.7,109,24.63,104.8,161,26.39,14.6,1,0.52,1,true
WA,180,807,true,true,11,480.6,150,25.3,129.5,103,99.85,457.9,129,91.34,17.1,15,3.61,4,true
CA,79,191,true,false,10,222.2,30,70.11,281.1,111,31.07,279.3,168,98.53,11.8,11,0.12,1,true
PA,37,515,false,false,46,270.1,29,17.83,289.6,151,1.66,237.0,79,27.67,0.8,12,4.66,9,true
MS,73,156,true,false,45,255.6,192,66.05,286.5,67,65.18,215.4,36,27.67,14.6,7,2.18,6,true
SD,9,407,false,false,50,63.1,42,40.84,94.2,123,52.5,259.8,129,33.22,18.1,8,5.78,3,true
MI,171,227,true,true,2,287.0,95,58.77,272.5,131,27.93,183.1,189,96.41,13.1,5,4.71,2,true
NC,38,826,true,true,18,12.2,55,80.07,406.1,184,7.13,224.8,171,8.75,16.9,12,7.12,4,false
FL,145,514,false,false,22,89.6,0,98.28,347.2,31,78.25,136.4,108,80.66,2.8,20,9.41,6,false
TX,29,968,true,true,25,221.6,27,3.63,71.2,28,10.12,60.4,57,42.19,19.9,3,5.54,10,false
UT,148,614,true,false,0,0.7,15,35.36,407.3,105,27.47,80.5,29,67.23,2.6,3,6.01,2,true
TX,37,974,false,true,0,393.3,88,5.08,303.8,40,59.67,373.4,144,40.41,3.1,19,9.72,3,false
PA,3,549,true,true,15,126.7,42,65.86,86.0,190,48.2,210.5,11,19.76,2.3,2,1.16,10,false
NY,131,731,true,true,45,458.4,152,36.7,133.1,3,87.26,128.3,119,97.36,13.7,17,9.32,7,true
KS,148,202,true,true,10,351.5,33,18.96,167.0,65,73.17,269.9,137,48.85,2.7,2,9.16,6,true
FL,127,539,true,true,8,165.2,97,24.18,334.9,188,96.02,316.3,192,10.27,6.2,9,8.19,0,false
NJ,109,88,true,true,10,137.9,183,94.58,124.7,3,9.01,47.7,16,7.95,3.8,16,4.76,3,false
TX,184,123,true,true,14,225.2,156,12.43,16.6,156,53.71,195.5,95,54.39,2.8,15,1.56,9,false
MD,28,139,true,true,40,127.3,167,51.17,36.2,34,1.21,100.0,87,75.28,15.8,18,5.74,7,false
FL,37,977,false,false,19,171.9,76,14.64,25.5,118,8.73,287.7,85,81.0,12.9,5,3.4,9,true
LA,121,861,true,true,46,73.5,2,38.88,214.0,12,21.08,324.5,193,41.11,11.7,7,5.38,5,true
NY,69,630,true,false,47,269.6,104,84.02,127.9,180,86.59,428.8,131,84.53,15.4,4,0.55,7,false
TX,66,806,true,false,32,142.1,175,55.51,302.5,196,21.77,381.6,84,6.79,17.2,16,1.6,5,true
NY,173,284,true,true,17,484.3,200,8.34,255.3,137,5.35,29.0,155,84.7,12.8,14,6.42,2,false
TX,51,177,false,false,24,363.7,115,96.43,451.2,38,65.03,43.7,10,30.51,17.9,1,2.26,6,true
AL,164,345,false,false,19,31.0,198,88.27,156.6,86,28.89,342.2,183,52.16,15.4,16,0.31,1,true
NY,169,704,false,true,31,400.3,192,16.2,303.1,191,34.6,23.0,132,68.87,12.6,7,8.37,8,true
FL,115,358,true,true,18,373.1,75,25.77,116.1,12,12.04,406.0,80,0.52,14.8,0,7.28,2,true
DC,22,539,false,false,32,126.9,135,40.56,374.6,104,25.52,211.0,192,24.92,18.9,1,1.33,5,false
CO,141,968,true,true,17,43.9,76,92.25,285.9,100,39.73,379.9,98,63.96,3.6,19,2.98,0,true
TX,70,581,false,false,9,157.9,128,18.84,210.1,59,79.14,38.3,156,0.09,2.1,15,3.75,1,false
OH,101,295,true,false,37,403.7,46,34.1,333.2,3,10.54,486.2,2,13.91,10.1,13,5.85,7,true
NY,80,2,false,true,7,235.0,65,48.9,343.3,19,30.02,486.7,193,95.41,19.6,20,8.82,2,false
FL,164,388,true,true,45,246.0,16,12.51,205.7,98,26.48,236.4,57,97.5,3.5,3,6.61,7,true
TX,5,503,true,true,45,250.1,46,52.61,18.2,90,84.72,281.0,95,57.67,17.3,6,4.25,4,true
RI,153,145,false,false,29,434.0,137,37.63,477.1,185,95.88,46.4,100,21.7,1.2,4,0.58,10,false
NC,44,91,false,true,6,80.5,92,94.89,412.8,175,82.65,415.4,138,47.58,0.2,1,9.8,0,false
CA,29,715,true,true,45,380.4,102,18.08,101.8,168,18.49,160.2,136,76.11,1.9,7,2.86,3,true
FL,55,925,true,false,29,469.0,25,83.22,477.5,111,59.06,258.6,65,12.02,9.1,20,7.59,0,true
CA,9,517,false,false,47,50.5,147,94.67,221.4,81,91.63,395.9,172,43.82,11.2,19,0.96,0,false
GA,115,944,true,true,16,344.1,198,28.78,132.9,135,76.58,117.5,101,41.23,1.3,16,6.7,4,false
MO,200,823,true,true,43,306.5,38,61.03,401.9,193,3.2,401.5,125,51.93,3.6,0,7.38,2,true
NY,16,488,true,true,37,335.5,200,49.6,170.6,18,23.79,23.3,62,89.83,4.4,1,6.77,3,false
OH,125,918,true,true,38,273.2,157,3.83,449.6,74,21.49,193.8,62,62.45,2.5,9,1.22,0,true
OK,103,601,false,true,15,382.0,78,18.64,367.0,7,40.85,200.4,132,79.85,1.5,9,6.33,6,true
UT,66,907,true,false,15,494.5,15,40.28,142.1,70,15.13,103.2,121,50.79,0.5,9,6.89,6,false
TX,2,331,true,false,14,492.8,124,90.61,298.3,177,4.92,401.0,21,9.99,9.2,11,4.88,7,true
OK,64,532,false,false,25,153.6,72,30.43,156.2,103,32.93,448.1,101,41.68,18.8,16,5.6,0,false
CA,187,404,false,true,5,119.6,54,93.06,257.4,68,89.11,231.7,10,0.49,1.0,12,9.95,9,true
LA,48,86,false,false,24,167.2,61,31.79,126.2,173,44.48,265.5,168,0.63,18.3,11,8.97,9,false
TX,10,622,true,true,8,473.9,78,79.89,497.1,106,43.26,339.1,86,77.19,14.6,10,8.32,3,false
TX,123,716,true,false,23,325.1,3,2.36,425.5,31,7.96,258.3,166,37.7,4.3,14,5.96,8,true
MD,162,685,true,false,28,426.6,190,57.39,442.4,179,88.86,244.7,23,95.41,10.0,11,2.69,3,true
NY,112,684,false,false,7,433.8,29,72.37,151.2,145,28.39,13.9,55,2.6,16.4,17,1.31,7,false
NY,37,547,false,true,50,352.8,172,99.21,428.9,109,14.52,471.3,2,24.8,16.0,14,0.08,0,true
TN,146,31,true,true,16,252.7,91,16.28,472.7,137,99.32,116.9,81,24.33,8.0,17,5.8,0,false
HI,18,558,true,true,44,447.8,183,54.19,55.7,11,70.7,264.4,51,3.87,15.9,9,7.24,0,false
NY,76,40,true,true,10,158.7,123,18.14,166.9,181,21.72,434.0,128,31.97,2.8,1,7.45,1,false
AL,67,228,true,true,19,360.8,133,77.95,403.4,83,59.72,271.7,93,14.58,15.8,2,3.82,2,true
GA,21,381,false,true,0,373.0,95,90.41,380.1,96,69.85,124.2,84,21.28,14.3,15,3.42,7,true
