State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
NV,3,217,false,true,27,308.5,103,84.62,464.1,140,39.26,54.5,19,24.7,14.8,14,3.58,4,false
MA,195,868,false,false,46,460.5,53,76.03,210.4,181,28.17,471.3,6,4.3,9.0,3,2.99,3,false
CO,150,157,true,false,34,205.5,153,76.91,210.4,119,49.36,131.7,100,53.44,18.8,20,1.71,1,false
NY,171,102,true,true,28,231.8,173,24.83,254.9,79,49.83,173.4,2,83.24,6.1,12,4.86,1,false
DE,188,658,true,false,4,259.3,78,69.99,288.9,148,69.33,179.1,188,19.72,16.1,2,1.19,3,true
NJ,199,345,true,false,43,289.9,133,30.46,75.7,55,59.12,23.5,14,65.68,0.2,12,3.98,1,true
FL,70,964,false,true,24,29.9,111,14.76,196.8,23,43.6,458.5,68,18.12,10.1,14,4.4,10,true
PA,29,806,true,true,43,260.7,12,98.37,69.3,182,39.82,363.9,66,90.93,14.0,12,9.33,0,false
CA,89,237,false,false,38,205.7,137,95.43,77.4,50,92.44,437.9,94,94.14,14.1,4,9.64,7,true
AK,127,369,true,false,35,230.5,61,23.16,352.5,91,46.62,336.0,125,55.97,9.7,11,6.27,8,false
MT,3,542,true,false,37,296.4,63,78.67,375.9,69,76.84,143.4,38,3.38,5.8,17,6.21,9,true
GA,51,332,true,false,4,144.4,13,8.54,409.4,62,34.03,360.2,60,40.5,5.8,12,4.58,7,true
OH,149,113,false,false,39,400.9,133,56.71,178.0,164,41.23,378.8,100,87.74,10.9,12,3.08,0,false
OR,89,502,true,true,49,493.1,120,74.49,269.6,78,66.16,81.3,11,38.06,1.0,12,8.56,1,true
KY,194,896,true,false,31,483.4,83,37.14,267.3,74,74.81,426.9,117,57.83,2.0,0,8.14,5,false
DC,176,219,false,true,44,360.0,53,48.73,220.4,174,86.08,268.7,36,26.2,11.9,11,0.73,2,true
CA,135,682,true,false,10,343.5,98,11.79,379.7,113,52.33,7.7,153,21.71,19.2,10,0.59,1,true
TX,186,551,true,false,41,304.0,78,29.22,251.3,196,8.04,299.0,75,60.88,7.4,16,7.4,3,true
VA,23,206,true,false,22,312.5,5,13.45,490.5,185,72.54,322.8,113,71.38,6.7,3,2.67,0,false
DC,86,191,true,false,44,356.0,19,22.06,341.9,119,95.9,109.1,168,48.94,3.5,19,7.91,6,true
HI,136,845,true,true,49,101.5,9,0.75,237.8,103,20.94,116.9,128,54.47,10.2,3,1.46,0,false
TN,141,448,false,true,7,362.5,153,33.78,217.7,198,31.68,150.4,69,72.24,13.7,5,6.4,6,true
IN,111,711,false,true,16,104.5,19,78.81,117.7,3,55.12,319.5,194,46.43,3.1,8,0.23,6,false
TX,154,304,true,true,15,317.0,47,18.3,166.7,61,35.75,63.0,32,2.36,5.8,7,1.0,6,false
DC,80,770,true,false,37,478.6,180,83.29,362.0,54,4.03,75.5,2,60.99,9.2,9,9.88,2,true
NC,23,534,false,true,3,372.6,192,7.21,258.4,164,18.66,64.6,12,1.24,0.8,8,1.65,5,false
IA,2,748,false,true,36,54.4,149,70.38,470.2,139,36.96,216.7,59,6.71,18.8,1,5.54,5,false
NY,106,522,true,false,4,359.6,154,87.28,212.4,161,22.12,124.8,27,1.66,4.7,0,4.18,8,true
WI,4,667,true,true,4,121.3,17,37.51,431.1,155,82.15,389.9,55,92.55,17.3,19,2.0,9,true
TN,24,155,false,false,0,128.1,56,1.51,229.7,129,14.7,441.1,181,77.95,3.4,2,2.08,3,false
GA,76,607,false,false,50,397.1,161,32.33,74.3,12,3.67,318.9,100,71.79,9.0,17,3.95,5,true
IA,124,388,false,false,24,437.4,172,86.56,79.7,188,38.9,324.1,200,17.86,9.1,3,3.47,4,false
CA,73,898,false,false,9,57.2,176,82.61,1.0,148,88.16,200.4,197,15.34,13.8,3,2.19,10,false
NV,192,266,false,false,5,275.6,68,98.11,110.7,32,77.88,210.3,129,60.28,12.7,7,7.47,8,false
WI,53,987,false,false,10,455.9,118,33.88,0.8,56,71.98,391.4,9,56.07,2.0,2,9.47,8,true
OH,199,17,true,false,5,98.6,19,63.85,33.4,182,48.81,0.9,64,12.01,0.6,17,8.42,2,true
WV,112,536,true,false,32,124.7,136,17.39,405.9,138,51.38,326.7,54,16.94,14.7,11,8.67,7,true
OH,78,67,true,true,41,192.1,133,31.57,256.6,185,20.68,125.3,176,24.49,4.0,13,1.19,5,false
NY,38,124,true,true,38,338.5,174,41.38,295.8,11,94.04,115.9,93,41.29,13.7,14,1.55,10,true
AZ,37,914,true,true,22,304.5,56,32.03,51.2,160,96.58,55.5,192,5.46,18.6,18,1.43,10,false
CO,94,300,false,false,38,242.7,139,5.9,74.9,110,40.95,158.9,149,46.36,4.5,20,3.25,10,true
CA,89,592,true,true,24,199.4,172,62.81,294.7,173,12.31,414.7,18,71.55,14.7,13,3.4,3,false
CA,91,928,false,true,27,327.4,6,77.57,278.3,137,79.59,215.0,193,62.08,12.0,2,9.44,5,true
WV,183,597,false,true,9,226.9,97,89.44,443.9,28,34.17,416.0,90,37.12,2.2,1,7.35,7,false
NV,165,988,false,false,22,224.7,1,78.94,1.8,187,36.33,371.0,196,50.83,8.5,10,5.25,6,false
GA,193,188,false,false,36,319.7,3,27.56,475.9,153,75.46,33.2,116,19.7,6.5,15,6.96,6,false
LA,127,514,true,true,37,19.5,30,26.0,366.7,12,29.68,334.6,200,63.38,9.4,13,4.53,7,true
LA,147,974,false,true,31,274.8,138,28.98,294.0,106,90.52,253.1,12,45.48,3.4,2,2.31,2,false
WI,178,352,false,true,9,236.5,105,9.85,445.7,160,91.5,293.8,128,2.01,0.1,17,8.61,9,true
DC,152,218,false,false,1,473.1,120,40.1,264.1,48,82.83,263.9,74,42.89,15.1,13,1.52,5,true
AL,78,781,false,false,7,91.5,182,8.13,167.4,91,39.26,80.7,63,60.25,2.5,3,4.67,4,false
MI,77,872,true,false,35,20.0,151,83.26,82.2,91,91.78,363.0,106,61.14,13.3,6,2.9,1,true
FL,166,284,true,true,39,49.8,108,44.5,15.2,106,46.19,52.5,39,43.39,19.6,14,6.08,0,true
FL,90,434,false,false,27,482.0,103,58.35,56.5,182,68.63,489.7,32,78.42,3.9,20,3.06,7,false
TX,50,217,true,true,11,168.6,11,92.67,468.9,73,62.3,208.7,68,30.69,1.5,0,3.69,0,true
OK,121,108,false,false,15,413.6,150,43.31,109.8,118,24.31,133.2,157,95.51,7.2,4,3.02,9,true
CA,54,882,true,true,22,148.1,50,27.87,13.7,43,2.95,228.2,30,84.87,2.5,8,7.58,9,true
TX,113,591,true,true,40,488.4,113,97.49,310.2,72,44.27,32.4,171,2.82,3.6,6,3.52,6,false
AL,186,80,true,true,7,423.4,172,89.81,17.8,85,21.28,362.1,68,90.16,2.9,20,9.43,9,true
NY,103,979,false,true,39,169.3,123,35.74,238.6,81,89.67,493.5,193,93.42,1.8,7,5.56,3,false
TX,1,507,true,true,14,171.4,93,92.86,402.0,136,50.75,89.9,31,70.09,16.7,9,2.32,2,true
NY,16,951,false,true,41,365.6,186,32.85,105.2,196,95.63,359.8,124,74.63,9.0,4,7.51,2,true
VA,28,48,true,true,42,91.1,7,6.53,294.2,150,1.3,285.9,180,63.86,3.8,5,9.84,2,true
FL,45,242,true,false,48,114.8,35,47.73,102.4,155,10.68,300.3,108,77.69,2.5,6,0.96,7,true
LA,14,585,true,true,4,105.7,33,63.15,106.9,96,93.39,329.8,61,15.52,1.4,5,4.8,10,false
TX,179,539,true,true,44,431.8,83,12.93,372.1,71,18.61,205.7,72,55.56,0.9,14,4.26,2,false
TX,111,788,false,true,37,348.2,26,81.49,4.6,108,35.53,121.8,31,44.03,2.6,2,3.9,1,false
CA,72,714,false,true,38,452.9,114,3.59,457.4,82,76.86,37.7,135,48.33,1.7,14,8.75,1,false
AR,157,8,false,false,6,495.4,68,2.97,383.9,28,17.07,122.9,114,12.35,10.9,0,6.07,8,true
IN,24,4,false,true,28,234.8,110,19.14,36.0,91,30.66,222.0,10,73.06,19.4,15,7.31,4,false
CO,91,493,false,false,29,339.7,99,26.41,99.1,200,97.03,455.3,24,40.26,5.2,14,8.72,3,false
NY,25,259,true,false,14,359.8,83,65.54,288.5,184,58.14,480.8,40,85.68,16.2,11,7.89,7,false
MI,122,596,false,true,10,74.4,187,60.69,473.5,36,91.6,452.3,72,59.5,19.9,6,7.2,8,true
PA,176,227,false,true,28,140.9,114,41.97,479.8,107,73.06,313.7,23,95.68,2.3,2,0.39,1,false
TN,155,611,true,false,26,80.1,24,19.13,422.5,119,10.35,334.2,85,82.24,9.8,13,2.6,6,true
OH,34,625,true,true,38,314.9,173,40.99,175.1,37,98.31,14.4,131,91.36,5.9,2,9.76,2,false
AR,120,411,false,false,42,220.1,123,67.02,11.0,25,66.88,208.5,25,90.47,13.1,19,4.57,4,true
FL,62,902,false,false,26,427.4,56,24.15,314.0,142,43.56,126.0,110,53.16,1.4,13,9.7,3,true
MN,104,165,false,true,20,258.6,196,64.79,334.2,90,93.98,340.1,140,6.69,12.6,0,9.34,8,false
CA,193,465,false,true,47,199.7,78,97.98,17.5,94,23.46,328.1,23,95.34,12.1,19,1.25,2,false
GA,199,259,false,false,22,187.2,120,97.86,333.1,127,58.43,311.6,81,4.64,16.8,10,9.19,3,true
NY,32,394,false,true,46,158.4,43,25.75,17.4,135,52.5,252.3,160,9.16,11.7,0,9.32,5,false
NC,85,219,true,true,48,108.3,55,55.38,311.2,117,92.26,331.6,88,19.01,13.6,9,1.32,8,false
CO,111,123,false,false,33,286.3,93,3.88,169.9,56,47.69,58.4,53,55.88,18.9,5,1.91,10,false
OH,120,432,false,false,42,188.2,6,5.1,392.5,115,9.03,436.3,38,58.38,18.1,0,4.79,1,true
PA,60,506,false,false,40,32.6,160,58.25,444.2,67,16.36,440.0,53,2.14,0.8,19,6.43,6,true
DC,166,349,false,true,22,97.4,196,99.5,325.3,127,51.84,148.7,182,53.53,10.6,1,6.76,5,true
IN,142,146,false,false,1,394.1,63,50.03,99.9,65,76.27,446.8,41,49.33,0.3,9,6.77,4,true
DE,54,930,true,false,39,41.8,144,4.71,57.6,106,42.23,104.2,53,56.49,14.6,17,9.72,4,true
AZ,150,741,false,true,50,444.4,170,65.87,267.1,169,27.1,33.3,77,85.34,14.1,18,0.35,1,false
MA,15,169,true,false,2,218.6,96,81.85,200.7,166,44.11,376.0,173,10.32,5.2,19,5.3,9,true
KY,119,920,true,false,11,130.7,43,3.95,475.3,120,97.25,393.0,157,78.02,10.2,2,5.33,2,false
NV,176,5,true,false,9,55.2,27,57.37,387.5,89,93.87,404.6,66,37.3,17.0,19,5.99,3,true
OH,47,686,false,true,16,231.4,92,44.01,143.2,152,99.62,115.0,32,12.3,16.9,1,4.11,7,false
AL,18,816,false,true,18,274.5,25,88.97,297.9,125,65.96,330.4,92,64.72,6.8,15,9.83,10,false
AZ,164,996,false,false,4,84.2,21,51.58,128.9,120,74.49,160.0,138,40.87,7.9,1,0.07,5,true
AZ,142,58,true,false,27,285.9,199,70.89,498.7,185,73.96,166.9,6,65.15,13.5,20,7.84,1,false
CA,54,653,true,false,21,427.5,123,71.81,127.3,124,46.68,110.5,124,38.6,10.7,13,3.65,0,true
VA,9,778,false,false,40,145.1,64,79.87,416.4,67,19.77,489.0,167,91.49,4.3,19,4.53,0,false
AZ,123,22,true,true,24,489.4,36,27.49,17.4,26,67.89,17.7,55,38.72,9.2,1,5.04,9,true
PA,165,627,true,false,11,8.3,65,74.36,50.0,156,94.54,497.8,181,97.2,7.3,13,4.33,5,false
TX,51,158,false,true,43,355.3,171,97.18,484.3,11,67.89,49.7,157,97.0,2.0,13,1.43,8,false
MI,100,70,false,true,12,18.3,16,73.15,310.9,44,87.85,111.0,28,15.81,5.5,13,8.0,3,true
AL,172,411,false,true,12,439.2,131,19.82,184.9,71,11.96,109.5,198,43.48,1.2,12,0.41,5,true
WV,75,515,false,true,46,73.1,120,37.69,18.1,168,58.12,309.0,122,57.53,18.7,12,9.62,8,true
NJ,11,62,true,true,15,105.7,104,10.67,353.3,186,80.93,60.5,176,99.07,4.6,5,8.17,8,true
TN,110,250,true,true,49,276.7,185,89.33,175.0,44,69.15,155.2,39,60.23,14.0,4,0.8,4,false
TX,7,460,true,true,48,293.7,102,63.69,185.1,45,24.31,368.0,5,83.29,12.1,19,2.98,6,true
CA,90,612,true,false,37,384.7,2,98.07,102.5,200,76.7,143.7,159,48.72,11.3,9,1.02,7,false
UT,45,163,true,false,20,390.6,120,39.52,479.9,128,62.6,6.5,159,71.46,8.6,19,6.86,7,false
NV,135,0,false,false,14,142.1,109,70.07,381.3,89,58.78,438.3,171,94.26,2.7,1,1.93,7,true
TX,2,785,false,false,38,301.7,141,75.02,263.5,146,71.0,153.1,18,95.17,16.1,19,2.2,8,false
KS,130,800,false,false,44,399.8,93,3.44,345.7,191,2.97,156.0,196,44.28,6.1,2,5.51,2,true
OR,101,51,false,true,32,458.9,47,32.84,362.4,67,21.37,4.2,189,64.75,16.1,3,6.83,2,true
WV,89,392,false,false,4,408.6,47,57.39,482.3,147,62.99,197.3,22,69.7,10.3,2,0.03,8,false
CO,172,364,false,false,8,32.4,36,55.36,429.1,159,33.66,219.9,99,95.33,2.7,20,5.23,9,false
CA,22,862,true,false,29,295.9,164,28.87,235.0,133,34.24,286.4,106,2.4,5.4,12,3.06,6,false
CA,169,585,false,false,49,1.4,69,3.5,303.7,89,4.24,321.2,198,99.93,10.7,0,8.34,4,false
NY,96,929,false,false,34,333.4,26,51.24,402.4,61,46.46,463.0,87,38.38,14.1,14,2.54,3,false
DC,102,520,false,true,43,487.5,99,30.5,404.8,158,38.99,259.9,152,20.47,8.4,16,5.98,6,false
CO,171,679,true,true,29,144.8,92,49.45,150.6,195,62.57,120.2,129,13.38,12.5,14,8.76,8,true
GA,182,253,false,false,27,347.4,36,10.26,79.2,174,6.87,145.8,188,41.18,14.7,3,4.82,5,false
NC,32,993,true,true,37,444.0,128,4.44,294.6,91,78.74,116.2,160,48.44,17.9,4,0.26,8,true
AZ,71,524,true,false,16,290.8,131,81.36,272.7,200,63.92,136.7,7,21.37,15.4,16,5.45,7,false
TX,52,681,true,true,48,476.0,58,64.16,387.9,138,67.23,47.2,27,90.03,1.2,7,7.1,2,true
NY,151,769,false,false,21,124.9,99,90.83,37.9,71,13.57,97.6,24,55.93,16.1,2,9.91,10,false
CA,177,241,true,false,46,187.0,30,70.73,202.2,106,81.87,247.9,84,20.54,14.1,18,8.45,3,true
NY,8,704,false,true,50,28.7,38,95.96,381.4,23,64.02,91.4,200,71.07,13.5,1,2.46,10,false
AL,21,85,true,true,31,86.2,195,5.91,148.3,170,81.01,60.6,172,2.74,8.4,12,0.99,0,true
PA,143,981,true,true,42,435.3,44,76.22,264.1,185,20.77,429.4,80,91.88,6.3,20,6.97,3,true
CA,54,555,false,false,14,192.9,111,15.06,306.4,194,98.5,265.0,11,87.52,9.8,8,4.0,0,true
GA,121,895,false,true,35,426.0,184,11.29,148.4,178,15.54,152.9,91,30.12,2.0,11,8.93,7,true
WA,198,349,true,false,7,368.0,11,29.58,355.0,138,62.4,24.7,79,33.06,10.8,13,6.05,0,true
CT,122,652,true,false,34,494.4,198,43.14,480.8,85,47.76,81.5,155,28.49,8.9,5,5.75,0,true
NY,192,522,false,false,32,124.1,173,41.52,191.1,0,97.11,491.2,60,84.76,12.5,16,7.92,8,false
MO,61,777,true,false,37,471.6,91,31.72,3.2,150,13.37,19.4,31,52.83,10.8,7,8.29,3,false
CA,61,654,false,false,32,43.5,2,92.75,218.2,87,12.74,332.1,73,77.01,16.4,17,2.8,2,true
FL,171,546,false,false,12,128.7,82,5.58,265.2,133,35.85,317.3,122,56.05,3.3,15,9.33,9,false
MD,69,242,false,true,35,111.7,164,86.11,91.9,150,42.22,14.1,7,79.62,1.6,0,0.47,0,true
AZ,92,792,true,true,46,187.3,154,0.16,84.4,31,32.56,406.5,105,4.81,11.6,11,8.84,0,true
CA,75,334,true,false,22,91.2,39,68.99,69.1,55,8.98,76.2,139,77.82,7.6,12,3.07,1,true
TX,90,494,false,false,20,136.5,84,91.19,407.2,58,88.21,153.2,75,85.57,3.6,12,5.81,3,true
MO,130,267,true,true,11,404.1,88,0.17,486.1,3,84.91,324.2,19,0.78,18.5,8,9.48,1,true
VA,7,572,false,true,38,278.0,151,48.48,296.5,158,64.2,444.0,57,61.77,16.6,1,2.73,0,true
CA,60,216,true,true,44,450.6,149,20.77,130.4,65,37.21,357.8,102,66.68,0.5,15,8.81,8,false
FL,86,368,false,false,50,165.1,95,23.48,349.2,73,86.8,14.3,84,93.24,15.4,13,2.51,10,false
CA,4,143,true,true,9,279.4,111,9.23,18.2,84,64.45,376.4,168,10.83,10.7,0,3.49,7,true
PA,35,539,true,false,3,375.8,18,22.47,415.6,63,5.54,385.3,19,45.65,16.1,2,0.05,5,true
GA,176,641,true,true,49,320.0,171,2.69,433.7,36,39.36,303.1,174,94.33,5.4,6,8.98,2,false
VA,16,747,true,false,29,242.2,26,85.45,184.8,65,94.41,72.3,171,27.68,10.4,6,5.31,7,true
TX,120,377,true,false,9,493.5,64,12.03,411.7,194,4.64,453.7,102,83.81,6.2,4,8.85,7,false
MS,173,130,true,false,42,440.4,0,80.26,105.3,48,10.96,274.3,108,16.97,0.4,4,9.5,6,true
CA,130,981,false,true,13,445.0,103,26.19,316.5,39,20.97,450.8,72,37.45,3.4,18,5.85,10,false
AL,136,494,false,false,33,52.5,83,45.81,332.5,159,45.27,322.4,194,35.86,18.9,12,8.38,2,false
CA,99,379,false,true,49,313.9,92,23.68,150.4,38,65.16,356.1,80,83.21,12.3,8,2.62,0,true
FL,65,221,false,true,12,487.9,143,42.55,59.9,87,5.51,397.0,77,23.23,16.4,7,5.39,2,false
ID,160,346,true,true,48,433.8,167,52.58,259.8,3,41.46,397.4,168,25.7,16.1,5,3.96,3,true
DC,57,43,true,false,38,153.7,53,93.24,302.2,154,36.96,183.8,4,56.67,11.5,18,5.48,2,false
FL,192,684,true,false,5,149.9,93,49.8,420.6,199,16.53,207.3,95,36.45,13.6,6,9.08,4,true
CA,159,376,true,true,14,54.4,81,29.5,343.4,147,13.49,462.4,52,68.65,14.9,18,2.1,9,true
AL,193,757,false,true,6,61.6,197,86.21,160.6,119,64.12,92.5,72,43.99,11.4,9,2.85,5,false
IL,61,320,true,false,34,468.7,114,11.51,171.2,92,81.95,241.5,191,14.54,7.1,17,2.94,5,false
GA,32,466,true,true,40,209.5,154,69.64,165.4,123,43.96,106.6,86,58.67,6.1,19,6.7,6,false
TX,155,162,false,true,24,367.3,142,22.89,95.9,137,93.48,421.1,92,21.64,3.2,4,1.77,10,true
OR,100,741,true,false,8,8.5,2,29.54,59.7,27,63.03,422.6,65,21.7,10.0,9,9.1,9,false
OH,92,876,false,false,17,27.8,200,30.96,170.9,23,91.66,232.5,51,50.5,14.4,16,4.86,10,false
MN,81,743,false,false,23,335.9,140,24.38,36.9,81,98.22,288.4,95,42.64,17.1,3,3.12,1,false
WA,75,563,false,true,46,413.4,37,28.41,232.2,35,77.79,173.2,156,43.22,0.2,10,2.39,4,true
NY,90,415,false,false,33,478.5,72,24.31,6.2,26,50.51,492.3,131,79.24,12.9,10,2.18,7,false
OH,91,433,true,true,31,83.2,154,91.17,132.3,61,96.53,128.9,140,67.17,6.4,18,5.2,7,true
NC,124,469,false,true,13,118.2,91,83.98,393.9,14,85.68,132.5,185,25.34,15.8,2,6.07,3,false
TX,1,622,true,true,50,355.0,170,90.68,119.9,129,35.67,48.5,60,74.67,11.6,10,8.95,6,false
VA,166,527,true,true,25,377.3,1,64.34,125.8,198,2.23,16.5,110,48.64,1.8,7,4.61,6,false
IN,58,184,true,true,4,161.0,2,81.12,317.4,110,33.41,221.9,2,22.87,7.6,3,7.67,5,true
WA,194,50,true,true,46,67.3,136,10.06,172.7,132,29.19,175.9,165,0.72,7.4,19,5.11,4,true
AL,140,968,true,false,47,474.3,151,78.26,359.3,195,70.91,164.1,99,69.71,2.5,0,5.8,5,true
CA,140,326,false,false,11,410.9,61,33.14,403.4,175,68.9,143.2,94,10.04,5.8,0,4.22,6,false
FL,191,264,true,true,14,469.8,115,31.21,295.7,94,76.48,122.9,48,27.82,8.5,9,5.32,7,true
WI,149,310,true,true,41,134.0,174,16.44,150.9,157,35.0,225.2,99,18.35,14.8,19,3.78,5,true
IA,155,239,false,true,44,489.9,62,63.34,283.6,112,81.06,177.2,196,87.2,0.1,13,8.6,6,true
GA,152,875,true,false,31,367.7,162,21.25,82.6,89,28.32,167.7,78,28.75,1.2,9,8.72,10,false
NY,118,183,false,false,49,449.6,26,40.03,450.4,62,99.51,118.4,101,71.59,9.4,9,9.69,10,true
SC,170,759,false,false,36,206.8,127,5.44,18.2,189,56.95,277.6,96,26.07,16.7,11,3.86,1,false
FL,132,488,true,false,5,239.7,74,0.4,21.2,196,41.24,294.6,170,18.6,17.2,13,9.3,3,false
GA,31,2,true,true,18,155.6,162,26.21,396.7,77,96.0,443.6,50,59.6,3.9,2,2.03,10,false
TX,187,884,true,false,14,367.5,43,59.18,307.7,185,19.39,290.7,106,10.96,1.1,11,6.1,10,true
NE,156,123,false,true,11,47.7,84,9.74,413.6,54,29.78,325.6,188,26.72,8.0,4,9.87,2,false
CT,16,56,true,true,10,6.3,35,51.77,295.3,19,89.58,444.3,65,95.08,7.0,19,0.5,6,false
FL,160,875,false,false,25,392.3,129,73.77,20.2,135,51.48,204.3,102,10.0,2.9,10,8.04,9,true
DC,170,6,true,true,19,85.3,105,10.07,43.2,182,36.79,30.0,182,74.5,12.8,11,7.87,6,true
TX,8,899,true,true,13,151.0,188,24.29,83.6,174,71.52,350.1,93,46.63,7.7,10,1.11,6,true
MS,57,610,true,false,23,353.8,5,27.85,205.0,150,67.46,351.5,26,81.55,2.0,7,2.32,3,true
MO,4,716,true,true,12,63.4,61,17.38,198.7,103,28.55,250.1,63,75.95,12.0,19,0.3,10,false
CT,42,67,true,true,46,344.7,89,17.75,45.3,65,34.16,103.8,149,23.85,13.6,14,8.48,4,false
KS,26,560,false,false,29,45.0,85,81.71,398.7,140,64.05,60.9,194,91.55,6.5,14,5.26,9,false
UT,41,50,false,true,42,427.2,195,83.1,34.5,48,62.71,190.4,91,71.34,18.1,13,1.14,7,false
AZ,63,575,true,false,28,383.1,6,95.75,442.4,109,90.15,461.8,86,42.27,8.4,5,3.26,0,true
TX,75,638,true,true,48,449.9,163,72.42,74.8,48,95.09,21.2,182,82.8,8.9,5,7.84,4,false
DC,63,191,false,false,1,4.1,6,35.57,348.0,92,19.99,87.4,161,42.98,19.4,6,8.16,4,true
TX,192,245,true,true,23,9.8,60,11.35,96.9,64,51.25,425.0,170,37.81,17.7,11,1.27,7,false
NV,79,307,true,false,31,476.3,75,54.32,68.7,189,58.2,400.6,150,88.02,0.1,14,7.74,2,true
WA,132,707,false,true,45,43.9,186,3.38,53.2,86,94.51,29.1,56,86.82,18.2,13,7.06,4,false
TX,125,845,false,false,31,239.8,167,59.52,266.5,122,50.44,226.5,85,23.68,13.7,15,9.65,3,false
CA,6,345,false,true,13,130.4,109,45.46,488.7,127,22.7,281.3,49,20.49,2.8,6,5.71,5,true
AL,69,644,false,false,18,490.5,41,23.05,44.7,143,52.11,451.5,119,99.16,5.7,17,3.28,4,false
PA,63,96,false,true,3,77.3,85,45.92,216.9,58,6.11,245.9,160,54.98,8.8,9,8.23,8,true
CA,195,343,true,true,23,394.4,49,91.65,470.6,24,20.06,459.3,62,24.52,7.6,6,4.46,10,false
OR,73,574,false,true,15,101.9,32,74.98,320.7,120,72.09,423.9,24,81.05,0.5,7,9.08,4,false
CT,23,0,false,true,29,455.8,144,53.44,168.4,34,76.25,294.3,35,63.34,9.1,0,5.05,9,false
CA,21,981,true,false,39,413.5,116,1.74,219.1,112,85.8,70.4,78,66.18,1.9,15,6.98,5,true
CA,126,181,false,false,5,439.2,47,14.85,412.4,48,23.95,128.3,85,76.39,15.6,7,9.38,0,true
WA,110,11,true,true,1,221.8,45,75.13,150.9,172,10.85,15.3,111,39.54,18.7,8,7.09,3,false
TX,54,779,true,false,11,229.0,45,92.98,185.1,132,0.44,412.5,98,67.3,5.2,9,4.52,7,true
IN,25,460,false,false,46,385.8,30,59.68,481.9,169,74.28,393.9,31,99.8,10.2,15,8.93,3,false
TN,34,968,false,true,2,13.3,152,32.58,256.1,120,69.57,63.2,155,28.73,19.6,20,7.95,9,false
TX,160,306,true,true,2,272.2,86,45.12,197.3,150,36.59,329.4,55,32.3,11.0,1,9.33,5,true
DC,170,351,false,false,33,50.3,155,43.84,296.5,89,71.74,217.1,181,59.54,9.4,17,3.6,9,true
CA,27,627,true,false,22,155.7,97,5.36,233.8,37,29.24,497.8,141,28.63,6.4,0,3.7,6,false
MA,179,549,true,false,12,319.2,40,81.53,167.7,51,57.26,240.5,106,38.24,16.3,18,2.9,0,true
FL,19,569,true,false,19,421.2,185,63.09,187.1,174,25.39,128.3,111,10.36,9.7,8,3.13,10,false
IL,92,539,false,false,8,464.6,57,56.31,332.9,172,7.41,41.8,10,17.7,6.4,13,4.1,2,false
KS,9,296,false,false,37,390.3,114,20.07,339.5,178,94.05,437.5,159,68.42,0.5,16,0.9,8,false
FL,87,868,false,false,8,159.1,84,19.59,461.9,131,15.01,459.0,155,51.69,17.0,18,3.68,9,true
DC,40,251,true,true,44,474.9,67,80.75,299.9,196,4.54,236.0,121,80.86,16.8,1,1.82,0,false
WA,182,845,true,true,48,11.6,34,43.25,450.6,17,17.1,271.1,154,92.51,13.1,18,5.0,1,false
NY,37,24,false,false,42,487.8,153,73.82,295.5,152,84.86,128.3,198,20.71,1.0,6,6.5,6,true
OH,191,426,false,true,18,151.8,151,12.04,489.0,80,57.54,95.7,134,57.27,8.9,10,7.28,3,false
WA,29,221,false,false,48,297.7,150,81.59,387.1,175,43.15,217.4,184,2.51,1.8,8,8.14,5,false
AZ,137,825,true,true,5,63.0,21,62.46,92.4,53,16.47,31.3,111,54.92,14.3,0,6.09,9,false
FL,133,502,false,false,36,267.5,36,51.85,1.9,53,43.14,91.4,54,84.33,18.0,6,2.1,3,false
CO,149,939,false,true,27,365.7,190,86.51,366.9,2,90.4,160.5,197,45.16,10.9,1,6.58,3,false
LA,35,938,false,true,20,106.2,194,14.89,53.6,79,8.39,102.5,53,25.96,8.4,4,5.58,5,false
IN,38,695,true,true,36,349.9,17,41.28,443.2,117,14.93,87.5,144,41.91,18.8,2,3.82,0,true
TX,180,332,false,true,46,357.9,138,54.25,36.4,49,37.77,23.1,129,92.74,2.6,15,4.09,3,false
FL,38,743,true,true,25,86.3,47,13.57,261.5,54,1.51,124.4,144,60.28,6.6,18,5.38,3,true
NY,33,579,false,false,23,463.9,108,67.71,9.6,194,85.18,396.2,87,18.42,11.0,15,3.48,1,true
NM,86,921,false,false,26,259.5,2,4.25,70.5,3,95.64,389.2,186,57.11,3.2,3,5.32,0,true
VA,21,366,false,true,32,359.8,191,54.47,41.1,178,67.7,126.0,22,53.86,10.1,7,0.36,2,true
DC,180,159,true,true,34,72.2,32,48.22,239.1,126,5.37,102.5,141,51.5,12.6,1,5.43,3,true
TX,156,527,true,true,11,468.6,7,8.57,133.6,194,12.34,361.5,59,11.5,2.7,2,6.84,1,true
TX,189,9,true,false,27,63.7,23,86.52,353.9,23,44.0,482.8,120,47.21,15.2,18,8.23,6,true
PA,93,358,true,false,10,357.1,75,32.42,65.6,33,53.64,332.3,83,63.55,7.1,14,5.79,2,false
OH,66,51,true,true,0,481.1,67,68.1,251.5,178,35.26,225.1,95,17.13,9.4,10,6.74,0,true
